Latitud,Longitud ,categoria,area,area_constr
-11.965858,-77.073339,1,35.56,123.71
-12.082751,-77.01686,5,200.00,264.00
-12.092702,-77.015827,1,51.41,188.59
-12.098261,-76.951945,5,847.30,545.27
-12.135955,-77.027695,1,82.57,677.74
-12.00709,-77.068366,1,44.27,120.25
-11.92878,-77.07822,2,369.00,550.80
-12.051326,-75.233098,5,174.60,203.86
-16.298493,-71.641928,5,90.00,42.00
-9.883347,-76.216936,4,45109.00,0.00
-8.393807,-74.585332,2,20000.00,209.00
-12.140504,-77.024442,1,24.76,79.21
-12.090872,-76.986615,1,19.18,121.09
-16.387878,-71.545168,5,236.12,170.49
-9.528734,-77.54621,4,2400.00,2.00
-11.123144,-77.596555,5,235.00,361.00
-14.825586,-74.946666,4,400.00,74.80
-12.168435,-76.970187,5,160.00,222.00
-12.083665,-76.974544,3,16.90,103.98
-12.126106,-76.986572,1,48.82,100.10
-12.107326,-77.031146,1,20.42,112.00
-12.127278,-76.976472,1,3.84,76.81
-12.076473,-75.22102,4,1447.54,2.00
-11.560671,-77.26745,4,153.00,0.00
-12.09784395,-77.06844,1,26.63,99.00
-10.754901,-77.75442,4,333.20,0.00
-12.117468,-76.938237,1,33.40,86.07
-12.03025,-76.884816,5,120.00,81.00
-12.137035,-77.009959,1,28.62,105.78
-12.120931,-77.02142,1,36.82,170.79
-12.132241,-76.988175,5,160.00,289.59
-12.112461,-77.014439,1,9.02,63.50
-12.118954,-76.975359,1,42.00,130.80
-12.1039933,-76.9668073,1,18.73,92.62
-12.01768,-76.898045,1,14.24,61.95
-12.071885,-77.094954,1,7.77,73.93
-6.767894,-79.847579,2,89.32,158.89
-8.14146,-79.028002,4,202.00,0.00
-12.090727,-77.074922,1,5.92,66.95
-12.046414,-77.046181,1,16.83,73.19
-11.7748,-77.182746,1,43.23,102.58
-12.143651,-77.012367,1,8.64,67.65
-12.095385,-77.061712,1,17.71,88.51
-16.332448,-71.574351,5,405.00,167.17
-12.062155,-75.206527,1,13.32,93.78
-12.094956,-77.048203,1,15.92,235.34
-12.099347,-77.06289,1,5.07,61.17
-8.093289,-79.05159,1,9.51,82.70
-12.136473,-76.989668,2,31.60,112.90
-12.115521,-77.003815,1,8.03,76.83
-12.115326,-76.999988,1,7.13,51.00
-12.143651,-77.012367,1,9.37,73.34
-12.042781,-75.192522,5,160.00,408.00
-12.07866,-76.991962,1,108.20,272.75
-13.528435,-71.900256,1,22.37,116.69
-11.988912,-77.077149,5,160.00,385.76
-12.093876,-76.923472,5,379.07,263.57
-11.98991,-77.091727,5,133.80,115.41
-4.913287,-80.680746,4,1000.00,0.00
-16.388293,-71.550965,2,52.16,80.67
-12.123992,-77.008246,1,48.67,153.08
-12.085477,-77.076195,1,9.58,75.00
-12.093282,-77.068518,1,8.76,106.72
-12.077858,-77.068304,1,4.85,97.02
-8.103515,-79.030463,5,200.00,215.50
-11.922339,-77.062447,1,149.60,312.39
-8.11394,-79.016,2,369.90,1567.41
-6.789217,-79.839756,5,240.00,451.70
-12.104673,-76.946235,1,36.00,101.91
-12.11526,-77.01164,1,12.12,92.30
-12.190787,-76.942389,5,95.75,188.29
-12.08802,-77.06414,1,7.28,101.23
-11.918145,-77.053645,5,120.00,327.43
-12.098596,-77.009108,1,28.19,104.76
-11.962087,-76.999269,5,90.00,161.36
-10.667275,-76.257663,2,193.40,355.20
-12.11846,-77.01531,1,6.97,97.00
-12.054728,-77.042616,3,3.93,41.04
-12.118072,-77.040871,1,7.50,108.00
-12.052828,-77.071487,5,80.00,142.00
-12.078827,-75.230213,1,17.10,74.38
-16.40183,-71.526832,3,307.17,627.00
-12.093319,-76.948717,1,66.74,175.67
-12.102469,-77.051501,1,9.04,77.35
-12.058909,-77.092966,1,51.86,100.80
-11.97734,-76.759748,5,1940.00,165.78
-11.117188,-77.599748,4,309.31,115.77
-7.18051,-76.735582,2,300.00,600.00
-12.115358,-77.00281,1,9.20,80.00
-12.067018,-76.93703,5,159.00,267.24
-12.088223,-77.062093,1,8.83,55.00
-16.428611,-71.54436,5,198.32,128.20
-12.091515,-77.044105,1,26.65,111.51
-12.368731,-76.794078,5,92.25,163.07
-3.750873,-73.250107,5,284.18,256.82
-12.11776,-77.007871,1,25.48,84.38
-12.075431,-77.098763,1,15.14,75.25
-12.082764,-77.090757,1,7.53,78.55
-12.08051,-77.067906,1,20.74,86.49
-12.048535,-75.190376,1,29.38,127.72
-12.097808,-76.947303,1,69.95,182.47
-13.441945,-76.136509,5,4035.00,534.00
-12.104768,-77.02524,1,4.46,38.80
-12.109002,-77.031952,1,15.35,133.51
-12.062417,-77.098972,1,21.63,86.00
-11.122315,-77.59567,5,160.00,140.00
-12.080662,-77.035932,2,6.46,61.77
-12.054925,-77.050636,1,25.36,71.55
-12.016193,-77.052777,1,35.82,124.59
-12.051503,-77.021237,2,16.39,57.00
-12.096871,-77.057504,1,6.59,104.45
-11.92777,-77.05719,1,6.60,73.20
-12.212599,-77.012259,5,627.65,388.77
-12.081424,-77.093996,1,4.59,80.40
-12.049573,-77.033949,2,10.35,55.45
-12.06724,-76.94176,5,160.00,293.20
-12.054047,-76.942111,1,12.98,67.74
-12.05705,-77.097878,3,25.06,77.96
-12.073827,-77.052275,1,7.13,76.63
-13.15796,-74.22025,1,154.70,550.00
-12.150411,-77.01912,1,16.61,86.65
-12.22254,-76.965597,2,3634.00,1070.00
-11.104157,-77.604682,2,371.80,437.00
-12.17534,-76.9941,2,1253.00,1560.45
-6.043528,-76.97689,5,200.00,154.07
-12.071321,-77.070328,1,15.92,95.40
-11.934675,-77.065284,1,7.25,82.00
-12.087723,-77.060128,1,5.88,76.75
-12.085086,-77.020726,5,76.44,115.30
-12.025198,-77.04879,5,188.60,206.01
-12.200368,-77.009273,5,176.00,291.38
-12.086402,-77.020319,1,25.79,82.60
-16.38382,-71.547715,1,50.71,158.62
-6.49279,-76.345333,5,500.00,129.97
-12.093625,-76.988269,1,17.19,161.17
-12.065838,-77.058102,5,240.65,293.70
-11.9596,-76.98954,5,120.00,229.28
-12.082848,-76.989368,1,91.69,168.32
-12.111437,-76.982001,1,36.00,207.60
-5.187339,-80.61642,1,26.36,113.89
-12.044564,-77.028333,1,19.53,82.00
-11.421901,-75.693981,4,169.95,78.00
-12.074631,-77.09157,1,10.20,92.81
-12.05845,-76.946204,1,27.45,148.20
-6.463932,-76.358832,4,194.81,91.00
-8.386511,-74.544929,2,360.00,257.30
-12.035691,-77.0533,5,52.15,163.45
-12.074263,-77.038114,5,85.00,218.54
-11.848984,-77.087604,1,11.62,55.62
-12.094256,-77.03587,3,900.00,1043.96
-12.077398,-76.987568,1,29.44,115.59
-12.109837,-76.979433,1,19.71,120.00
-12.063081,-76.941149,5,289.43,32.80
-11.92777,-77.05719,1,5.99,61.80
-6.487376,-76.382187,4,150.29,220.00
-12.127722,-76.994413,1,66.70,227.15
-12.1308105,-77.024372,1,23.87,180.15
-8.111617,-79.01323,2,420.00,308.23
-12.111027,-77.049207,1,22.50,72.36
-12.11585,-76.99243,1,36.57,157.22
-12.055511,-77.07625,1,15.95,61.08
-6.699075,-79.901748,5,60.00,27.58
-12.144819,-77.006396,1,14.38,75.03
-12.112484,-77.045481,1,9.98,112.85
-12.076145,-77.100196,1,14.56,91.73
-12.117782,-76.987257,1,37.96,236.13
-12.078634,-77.095183,1,17.35,96.00
-12.097823,-76.973061,3,17.02,412.13
-12.018212,-76.898962,1,14.25,61.95
-13.709393,-76.202622,2,279.80,525.24
-12.075247,-77.038459,1,7.29,70.90
-12.078137,-77.035197,1,5.36,83.15
-12.079245,-77.028838,1,7.61,64.60
-12.056663,-77.129177,5,105.75,140.00
-16.422174,-71.516951,5,69.19,59.03
-12.076348,-77.074324,1,4.13,89.72
-6.496275,-76.348759,5,231.80,179.88
-11.964406,-77.058494,4,120.00,471.50
-6.56035,-78.648258,4,133.00,80.00
-6.999581,-76.443421,2,871.00,876.04
-12.095858,-77.005019,1,61.20,160.41
-12.067163,-76.941928,4,160.00,0.00
-12.079638,-77.033296,1,11.58,82.08
-12.470133,-76.74153,4,5053.00,0.00
-12.055155,-77.016115,5,52.00,145.08
-12.084789,-77.04637,1,16.02,85.47
-12.084602,-77.079948,5,86.25,122.00
-8.113006,-79.01454,2,589.68,346.48
-12.076642,-77.088041,3,10.61,100.59
-12.08932,-76.900636,5,173.07,224.04
-12.067359,-77.02145,1,56.00,66.48
-12.108605,-77.004766,1,4.81,52.65
-6.785679,-79.841277,1,24.06,104.62
-12.06746,-77.013206,2,1.41,9.43
-12.08985,-76.935743,5,1044.70,381.20
-6.997217,-78.38154,4,181877.00,0.00
-12.113134,-76.986647,1,82.90,212.63
-4.890938,-80.688599,2,92.00,278.20
-12.104298,-77.030565,5,298.53,310.11
-12.052318,-77.116124,1,8.40,65.73
-13.522867,-71.94759,5,300.00,825.48
-6.809499,-79.896801,5,123.50,172.90
-12.07013,-77.013792,2,357.50,919.00
-3.481163,-80.243967,2,24.00,199.00
-7.214202,-79.429536,5,68.28,128.24
-12.106741,-77.031854,1,28.52,124.00
-11.933839,-77.060665,1,13039.66,87.00
-12.107245,-76.969032,1,25.58,104.38
-12.137843,-77.024826,1,11.25,105.03
-12.065837,-77.013558,2,5.12,8.50
-8.093518,-79.040979,5,97.70,144.20
-10.753224,-77.76064,2,156.55,272.26
-11.933839,-77.060665,1,30.07,84.65
-12.156746,-76.99293,1,47.32,66.98
-12.043386,-77.049118,2,10.50,8.00
-9.127963,-78.51383,5,147.00,346.57
-8.092798,-79.047679,1,20.46,88.97
-12.087698,-77.043204,1,4.66,93.20
-12.099347,-77.06289,1,4.59,55.40
-11.995429,-77.100592,1,34.46,81.81
-12.044407,-77.10963,5,120.00,79.38
-12.074712,-77.057479,1,26.00,82.34
-12.070349,-76.96449,3,1050.00,458.67
-12.090671,-76.965663,1,66.15,287.76
-12.101707,-77.059886,3,2.17,45.34
-12.01768,-76.898045,1,14.17,59.00
-12.161495,-76.979175,5,160.00,245.44
-12.091574,-77.0591,1,13.49,90.10
-8.093839,-79.02817,2,835.64,435.40
-12.061812,-77.126004,4,1054.00,342.67
-6.486258,-76.364426,2,43.80,43.80
-12.586904,-76.662183,4,240.00,0.00
-11.934528,-76.716953,5,154.90,140.00
-8.395512,-74.606793,5,300.00,193.00
-5.896405,-76.125158,4,168.00,78.61
-12.058108,-76.970566,2,14755.29,21736.83
-12.055396,-77.022052,2,159.68,327.75
-12.112659,-77.0145506,1,13.70,68.31
-12.055285,-77.03019,2,2.60,15.84
-12.089481,-77.009619,5,420.00,373.89
-6.474249,-76.374213,5,325.18,207.00
-12.177145,-77.012105,5,198.00,104.00
-16.412479,-71.526317,5,260.28,302.85
-12.0518258,-77.0249403,2,29.66,103.15
-12.377495,-76.789047,5,221.70,253.85
-18.038881,-70.28292,5,120.00,139.25
-12.127192,-76.97098,1,19.34,157.02
-8.128567,-79.02915,1,10.58,92.00
-12.080809,-76.903108,5,626.90,308.30
-9.072077,-78.591268,2,150.00,300.00
-12.091675,-77.038048,1,58.39,177.47
-12.119925,-77.002696,1,13.63,82.98
-12.053943,-77.022381,2,621.31,2586.04
-11.899377,-77.041851,5,194.88,155.25
-12.051696,-77.025152,2,6.30,10.30
-12.130645,-77.024027,1,20.31,133.10
-12.118276,-77.000958,1,9.14,85.00
-12.086977,-76.993363,3,11.12,58.00
-11.09189,-77.591349,5,362.72,307.25
-12.061462,-77.049775,1,19.50,71.81
-12.075399,-77.092306,1,2.00,40.05
-12.071067,-76.939558,1,41.64,108.63
-12.116288,-77.011615,5,110.80,160.00
-6.699075,-79.901748,5,60.00,27.58
-12.096033,-76.987816,1,67.55,195.89
-12.142992,-77.000207,1,48.20,160.62
-6.479954,-76.372423,5,300.00,463.41
-12.169878,-77.01881,2,337.40,582.00
-16.427831,-71.577,5,160.75,363.18
-8.111326,-79.023475,2,372.61,372.61
-12.087942,-76.989458,1,34.98,115.46
-12.052657,-77.04832,1,41.52,82.00
-12.049019,-77.074897,1,90.91,143.80
-13.52141,-71.961384,5,99.73,106.00
-13.523225,-71.951175,5,707.12,610.00
-12.135098,-76.99696,3,31.17,189.76
-12.186714,-76.964712,4,204.20,0.00
-12.106937,-76.958422,1,36.67,103.92
-16.404053,-71.518923,2,284.00,284.00
-12.219122,-76.9203,5,160.00,180.08
-12.055638,-77.054297,1,10.44,55.74
-12.1233389,-76.998283,5,180.90,473.04
-12.055356,-76.979875,1,4.29,89.61
-9.120816,-78.5273384,5,147.00,257.78
-7.407826,-79.562469,5,164.10,245.78
-16.371431,-71.553354,4,140.05,368.76
-11.987942,-77.092655,5,160.00,294.11
-11.858785,-77.08552,5,215.30,425.60
-12.104051,-77.000494,5,300.00,253.00
-12.081001,-77.05263,1,8.10,75.00
-12.132824,-76.811318,5,1000.76,245.00
-12.10496,-77.060051,1,12.48,156.30
-12.101021,-76.993955,5,390.58,470.00
-6.767946,-79.843165,2,268.30,1302.37
-12.057724,-77.033369,5,165.08,165.08
-13.807163,-76.244937,5,300.00,170.32
-8.391371,-74.53745,5,115.32,383.85
-11.978056,-77.003485,1,207.40,57.40
-12.026577,-77.002897,5,320.00,788.53
-12.128785,-77.024267,1,10.22,38.74
-12.093372,-76.926142,5,436.10,152.93
-12.071131,-76.99926,1,3.67,10.72
-13.524446,-71.952555,2,350.00,1680.26
-12.080596,-77.092727,5,251.00,416.20
-12.068125,-77.05844,5,196.30,312.30
-12.135227,-77.018402,1,3.85,73.70
-12.06969,-77.073368,5,188.40,277.39
-3.729349,-73.253641,5,132.10,100.00
-8.386779,-74.538475,2,528.00,528.00
-16.385193,-71.543724,5,371.56,336.73
-11.773308,-77.175538,1,18.78,127.98
-5.200075,-80.643165,2,122.00,116.17
-12.831039,-76.540105,5,123.00,109.38
-12.017561,-77.032314,1,43.60,138.45
-12.074476,-77.1017,5,59.29,142.00
-12.76453,-76.610567,5,168.00,257.95
-13.680217,-76.15831,4,311.00,80.00
-12.067963,-77.047582,1,3.54,85.33
-12.072574,-77.059265,1,6.43,81.86
-12.085013,-76.989453,5,219.25,366.00
-12.064908,-77.05101,1,11.16,78.90
-16.405787,-71.538718,2,4.47,7.78
-12.088906,-76.99545,5,348.00,360.00
-12.085477,-77.076195,1,9.07,71.00
-12.063978,-77.051134,1,9.20,84.30
-12.140323,-77.022116,1,5.69,98.92
-7.15497,-78.507919,4,117.24,0.00
-12.07393,-77.066367,1,15.58,70.00
-12.141894,-76.99729,1,56.38,165.53
-12.117626,-76.983355,1,60.10,243.40
-12.0937655,-77.04326,1,15.66,169.45
-8.06055,-79.057717,5,116.69,111.43
-12.068852,-77.0621,1,8.35,141.53
-12.048635,-77.043241,1,24.59,76.49
-8.17916,-79.00996,5,120.00,276.25
-12.125007,-76.990161,1,15.30,106.43
-12.01511,-77.088833,5,87.12,289.29
-12.11608,-77.033818,1,10.12,111.36
-3.747903,-73.25729,5,181.72,108.90
-12.073301,-77.124219,1,16.55,69.57
-12.096847,-76.946245,5,300.00,373.53
-6.871825,-78.147303,1,912.90,200.94
-12.087849,-76.901103,5,293.29,182.06
-12.115053,-76.994666,1,48.85,310.27
-9.117167,-78.53473,4,3845.19,2.00
-18.013186,-70.24781,3,10.24,26.70
-12.071081,-77.099918,5,192.00,164.00
-12.130465,-77.025778,1,41.99,229.20
-12.097607,-76.990716,5,331.50,386.54
-11.93759,-77.07851,1,66.41,142.45
-8.129389,-79.030361,1,33.68,117.15
-12.098615,-77.023221,1,26.16,91.00
-12.072351,-77.16132,1,56.85,139.68
-8.094281,-79.04543,1,12.83,64.94
-12.087427,-77.042727,1,28.76,80.46
-12.006309,-77.097244,1,26.54,58.70
-12.081584,-76.982541,1,12.65,77.00
-12.124082,-76.976018,1,52.61,130.80
-12.093835,-76.985514,1,74.96,188.16
-5.927167,-77.31412,2,125.00,255.00
-3.743004,-73.241585,5,203.19,363.04
-12.081593,-77.102749,1,12.66,47.86
-12.1147,-76.969,1,38.26,184.23
-12.081221,-77.069568,1,11.53,81.90
-12.097948,-77.07097,1,6.61,109.16
-12.170732,-76.991631,1,21.58,83.03
-11.913063,-77.04966,5,160.00,130.00
-9.534525,-77.525289,5,200.00,198.25
-12.096438,-77.015112,5,375.00,360.00
-12.13864,-77.025222,1,2.47,44.09
-12.064784,-77.108719,5,160.00,490.20
-7.146722,-78.508823,2,17.75,78.63
-12.102153,-76.964218,1,18.28,174.85
-12.078793,-77.056394,1,16.73,76.61
-12.073302,-76.939458,5,173.00,287.04
-12.050846,-77.061986,2,18.13,43.50
-14.087934,-75.753113,2,795.27,105.00
-3.754173,-73.258293,2,220.80,662.40
-16.314843,-71.60824,2,940.07,873.75
-16.383875,-71.551901,5,118.00,187.00
-11.861593,-77.059195,1,52.17,73.08
-12.58113,-76.703513,5,89.28,131.61
-12.081854,-77.057049,1,15.57,123.40
-12.076827,-77.074549,1,142.20,200.08
-12.123464,-77.028257,1,5.20,58.75
-12.126142,-77.031105,1,8.03,132.65
-12.061921,-77.076177,5,160.24,243.00
-12.019123,-76.949299,2,2700.00,2627.42
-8.364218,-74.556836,5,513.30,30.60
-12.097363,-76.992489,1,30.41,132.20
-12.120712,-77.0064,1,15.38,122.34
-12.134362,-77.004939,1,26.18,91.07
-8.085763,-79.055589,4,1000.00,0.00
-12.585633,-76.704139,5,95.48,106.62
-4.9048911,-80.737653,5,90.00,25.00
-12.114264,-76.978134,1,8.81,68.26
-14.076975,-75.739952,2,160.00,318.40
-3.752318,-73.24906,5,281.09,251.09
-12.124463,-77.011177,1,43.09,206.81
-12.042625,-75.220153,1,19.19,100.10
-11.931685,-77.059962,1,6.96,72.65
-6.777465,-79.883934,5,147.36,109.86
-12.390277,-76.78188,1,49.48,113.19
-12.078229,-77.04424,1,21.68,78.51
-5.766995,-80.854925,5,149.80,149.80
-12.120029,-76.985879,1,28.89,189.50
-12.0977864,-77.0291666,1,0.00,45.00
-12.062713,-76.9817,2,1122.80,681.77
-12.13101,-77.02028,1,47.38,125.48
-12.053748,-77.094481,1,8.58,59.68
-12.129625,-77.014124,1,43.29,148.53
-12.084031,-77.007749,5,160.00,202.00
-12.089477,-77.072333,2,57.42,231.10
-12.073409,-75.214049,3,7.70,58.81
-12.089467,-77.028198,1,6.92,90.25
-12.069691,-76.964387,1,49.58,123.87
-12.079386,-77.058897,1,31.79,90.50
-12.182921,-77.007545,1,16.03,79.30
-12.079638,-77.033296,1,8.75,88.16
-9.121528,-78.528228,5,147.00,278.50
-11.984676,-77.05476,5,200.00,280.00
-11.845913,-77.105935,5,120.00,273.39
-12.087488,-77.084178,1,7.76,65.55
-12.084929,-76.986208,1,33.10,116.02
-7.36307,-79.567599,4,805230.00,2108.00
-12.001845,-76.999866,5,160.00,217.78
-12.58113,-76.703513,5,89.28,131.61
-12.08436,-77.053593,1,22.18,130.66
-8.118568,-79.035923,1,17.77,95.08
-7.162738,-78.513703,5,147.00,345.02
-12.0356897,-76.992748,1,15.84,64.88
-12.068431,-77.05514,1,30.24,158.30
-8.138061,-79.035615,1,19.90,97.78
-12.065961,-77.014805,2,121.32,741.86
-12.150948,-76.987504,5,100.80,110.00
-12.111659,-77.040545,1,19.93,201.41
-3.561635,-80.425956,1,14.72,64.00
-6.77178,-79.868329,5,160.00,220.00
-12.126901,-77.031583,1,10.06,87.52
-12.101223,-77.000994,1,33.96,77.45
-12.134711,-77.01548,1,25.44,141.00
-12.129218,-77.028808,1,26.62,112.00
-12.06792,-77.06703,1,12.81,100.26
-12.074623,-77.026653,5,224.12,328.00
-6.755416,-79.845956,2,230.30,705.95
-12.099472,-77.031949,1,11.96,124.81
-12.066669,-76.958815,2,6.53,16.18
-6.784298,-79.850361,5,73.52,169.14
-12.096827,-76.96604,1,33.62,81.73
-12.083264,-76.992028,1,48.76,98.92
-14.077387,-75.73997,1,56.55,158.35
-11.887917,-77.123722,5,72.00,134.26
-12.053207,-77.053317,5,200.00,157.00
-8.099349,-79.039168,1,21.01,91.35
-11.960831,-77.056437,5,215.11,510.00
-5.178887,-80.61182,4,140.00,248.62
-6.785314,-79.855823,4,119.00,184.87
-11.92777,-77.05719,1,3.62,50.30
-12.083059,-77.060147,1,28.80,78.85
-12.099449,-76.965988,1,68.31,211.20
-11.937491,-77.060184,3,198.70,1012.12
-12.112404,-77.014408,1,3.57,77.54
-6.040125,-76.978334,5,422.40,102.56
-6.88047,-79.87849,5,120.00,215.00
-12.19977,-76.929073,5,409.10,715.00
-13.415345,-76.133514,2,144.20,576.92
-12.118481,-76.995718,1,25.25,109.77
-12.195141,-77.02176,2,90.00,332.47
-11.93461,-77.065294,1,54.95,94.00
-12.126266,-77.019858,1,29.41,180.83
-12.070965,-76.943374,5,183.60,261.96
-12.055872,-76.980328,1,3.61,62.77
-12.051226,-77.025184,2,1.96,6.55
-13.533871,-71.972725,5,96.03,135.38
-12.174684,-77.0218,3,216.00,358.40
-8.130295,-79.031556,1,25.72,134.20
-12.067644,-77.012511,2,10.57,49.40
-12.11868,-76.981172,1,23.15,124.96
-12.093407,-77.043417,1,13.12,161.66
-18.003236,-70.24685,1,27.99,97.35
-12.096127,-76.9668,5,376.09,146.33
-12.115484,-76.975642,1,69.11,201.40
-11.234233,-74.62961,5,120.00,70.50
-12.094071,-77.042969,1,14.61,154.36
-10.740287,-77.765947,5,160.00,228.80
-12.091507,-77.04493,1,17.38,117.28
-12.06248,-77.01424,2,13.51,53.36
-13.953083,-75.757261,4,1400000.00,800.00
-12.0793099,-77.0178751,5,166.00,169.00
-12.086071,-77.092487,1,8.92,80.26
-13.532579,-71.903759,1,11.71,91.64
-12.141586,-77.010769,1,5.75,70.00
-4.916183,-80.6919,2,13000.00,6898.65
-11.92777,-77.05719,1,5.41,75.10
-8.399947,-74.536821,2,587.20,67.69
-12.03279,-77.068802,5,82.72,129.32
-5.164184,-80.60564,4,200.00,161.42
-12.099347,-77.06289,1,8.96,96.18
-16.391847,-71.559292,1,26.20,124.04
-12.126225,-76.985533,5,309.38,222.82
-8.103498,-79.036325,3,5.27,22.91
-9.1604453,-78.4969902,4,24802.21,0.00
-12.028492,-76.933457,1,17.94,63.81
-12.123589,-77.03152,1,15.00,130.40
-6.780235,-79.84148,2,199.58,678.06
-12.069126,-76.9464,1,18.10,58.22
-12.131801,-77.023983,1,52.01,210.74
-12.090131,-77.084941,2,175.32,60.00
-6.769044,-79.84371,5,73.00,119.10
-12.118625,-77.014867,1,37.27,78.50
-12.092376,-77.001534,5,300.00,263.50
-13.159213,-74.219498,2,888.40,620.13
-12.118132,-77.019774,1,12.15,64.09
-12.049995,-77.02768,2,7.87,61.60
-10.751028,-77.764606,5,210.00,207.90
-12.10185,-77.059854,3,3.40,48.00
-12.092561,-76.967571,1,56.66,155.84
-12.072887,-77.050055,3,4.62,23.19
-13.807729,-76.24467,4,300.00,0.00
-12.089403,-77.084338,1,10.11,70.03
-12.030278,-76.961083,2,120.00,413.79
-12.119303,-77.02851,2,3.00,26.30
-12.58113,-76.703513,5,95.48,129.17
-12.105354,-76.947491,1,71.91,120.44
-6.487841,-76.362702,2,272.50,349.36
-12.114468,-77.029968,1,11.51,83.40
-12.240201,-76.9289,4,190.00,10.00
-12.154007,-76.952352,5,82.00,144.00
-8.09743,-79.03425,5,210.00,350.00
-12.067019,-76.964403,5,325.62,247.96
-8.137639,-79.037288,1,25.47,69.96
-11.989594,-77.009706,1,17.79,54.98
-12.114921,-77.03049,1,9.51,90.95
-4.908592,-80.68135,2,124.73,164.73
-10.922749,-74.877576,2,147.60,217.00
-11.955564,-77.048931,5,250.00,200.00
-12.093989,-77.068073,1,76.57,150.00
-11.892273,-77.046393,2,5000.00,4544.96
-12.098089,-77.055232,5,300.20,392.22
-12.132112,-77.022237,5,300.00,610.95
-12.033253,-77.06799,1,24.73,96.22
-3.7545958,-73.24688,2,204.80,409.60
-12.08309,-76.988569,1,40.70,122.85
-13.421358,-76.123614,5,3500.00,519.38
-12.132517,-76.978271,3,23.97,124.71
-12.136539,-77.021838,1,22.49,153.60
-11.863623,-77.0551,1,13.37,54.81
-12.093492,-77.068672,1,10.89,103.78
-12.141825,-77.022919,1,6.99,56.42
-11.953149,-76.981054,5,105.00,551.48
-12.077464,-77.043554,1,12.14,74.44
-12.146405,-77.016939,5,254.61,170.00
-12.099677,-76.998028,1,32.15,118.63
-12.08986,-77.05062,1,31.03,97.52
-12.084626,-77.062019,1,16.36,91.65
-12.122229,-76.97951,5,271.15,167.30
-12.008443,-77.065154,1,24.00,123.05
-12.169543,-77.02805,1,23.08,79.12
-13.067091,-76.354384,5,250.00,285.00
-12.0894593,-77.0290387,1,6.86,119.77
-12.05105,-77.06693,3,224.00,728.00
-8.195528,-78.996194,4,10003.30,0.00
-12.081453,-77.035729,5,200.00,245.34
-12.09924,-77.06295,1,5.59,63.23
-11.922053,-77.079027,5,120.00,360.00
-12.06187,-76.95237,1,77.54,244.26
-16.41546,-71.517699,5,107.18,143.94
-5.896555,-76.106723,5,462.93,364.38
-12.080306,-76.960493,1,143.01,482.00
-12.203965,-77.008714,5,198.00,340.00
-12.069865,-77.03984,1,3.87,97.51
-6.769433,-79.84508,2,266.66,214.62
-12.054058,-76.9421,2,17.11,95.60
-12.223075,-76.928626,5,190.00,386.09
-12.109121,-77.008054,1,29.17,60.70
-16.385393,-71.54917,1,63.24,124.51
-11.9899,-77.074431,5,133.00,169.52
-12.074602,-76.93892,5,886.62,570.03
-12.140323,-77.022116,1,4.03,72.07
-11.946266,-76.980444,1,144.00,144.00
-12.115956,-77.047123,1,14.48,148.00
-11.950955,-77.054019,5,169.90,326.29
-12.102268,-77.051636,1,15.35,255.07
-6.766821,-79.83688,2,50.75,252.35
-3.518975,-80.412659,4,1590000.00,1716.01
-12.071494,-75.21573,4,284.25,0.00
-8.142003,-79.043842,4,120.00,0.00
-12.0263,-76.990383,1,12.00,80.00
-12.117809,-76.999893,1,12.12,76.42
-12.047329,-77.023807,1,8.48,51.60
-13.5328,-71.973456,1,15.77,96.00
-12.112586,-76.805805,5,2801.00,406.98
-9.520069,-77.53342,2,1717.50,2267.00
-11.877479,-77.013333,4,250.00,250.00
-6.785477,-79.850502,5,146.40,350.86
-12.089556,-77.084358,1,6.99,66.85
-12.024567,-77.036253,5,224.74,345.88
-6.489027,-76.378481,5,192.00,110.00
-11.35616,-75.665779,5,467.50,401.38
-12.086529,-77.00561,1,34.22,109.22
-12.10602,-77.032995,1,30.50,156.30
-12.043082,-77.033953,2,16.35,56.86
-12.274365,-76.868169,5,95.03,400.00
-12.09158,-76.999647,5,300.00,511.00
-12.062174,-75.206544,1,20.52,144.44
-12.101194,-77.01347,1,24.78,119.95
-12.098648,-77.059837,1,41.29,145.85
-11.250637,-74.636062,1,18.27,79.45
-8.063024,-79.060023,5,108.31,337.16
-12.106043,-77.021416,1,34.25,58.70
-12.048464,-77.041677,2,339.20,339.20
-11.994989,-77.002242,1,48.15,174.01
-12.12176,-76.98831,1,266.00,267.57
-11.994459,-77.079452,1,27.25,118.47
-6.030121,-76.97167,2,275.80,180.00
-12.149679,-77.018802,2,890.45,713.80
-17.080215,-71.921623,5,224.52,395.75
-12.09094,-77.06674,1,3.82,83.06
-12.147941,-77.020522,5,124.06,183.75
-12.073423,-76.94726,5,215.00,138.56
-12.087882,-77.074844,1,8.34,79.80
-12.874037,-72.69611,5,140.63,258.50
-11.92777,-77.05719,1,5.30,73.80
-12.105597,-77.025728,1,13.06,79.50
-12.11779,-77.000159,1,23.23,101.01
-5.180215,-80.61057,5,120.05,284.58
-12.118508,-77.027281,1,9.70,89.75
-12.088791,-77.044437,1,15.00,85.00
-6.031597,-76.96917,2,216.60,250.05
-12.158389,-76.962889,1,26.06,109.07
-12.072889,-77.044784,1,4.19,76.58
-12.077534,-76.939461,5,1062.00,855.55
